Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,PMV,SET,thermal_sensation,thermal_preference,Climate,Koppen climate classification,City,Country,TSV_3p
32.0,,59.1,0.29,0.4,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.0,,2.2,30.96,0,0,Tropical monsoon,Am,Maceio,Brazil,0
31.3,,58.8,0.37,0.37,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.8,29.18,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.8,,58.9,0.24,0.37,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.8,,2.1,30.85,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.9,,59.2,0.33,0.37,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.9,,2.1,30.25,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
32.4,,59.8,0.28,0.37,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.4,,2.4,31.43,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
32.2,,58.3,0.29,0.37,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.2,,2.3,30.85,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
32.0,,56.3,0.22,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.0,,2.2,31.3,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,57.8,0.3,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.0,30.35,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
32.1,,56.0,0.2,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.1,,2.2,31.65,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
30.5,,56.9,0.33,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,30.5,,1.5,28.58,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
32.4,,57.7,0.31,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.4,,2.3,31.16,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.3,,57.8,0.35,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.9,29.5,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.9,,58.7,0.21,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.9,,2.2,31.63,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
32.1,,58.7,0.3,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.1,,2.2,30.92,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
32.7,,59.0,0.24,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.7,,2.5,32.19,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
32.1,,59.9,0.31,0.4,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,32.1,,2.2,30.93,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.3,,56.8,0.15,0.26,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.9,30.61,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.9,,56.3,0.25,0.26,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.9,,2.0,29.78,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.7,,57.0,0.13,0.26,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.0,31.39,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.3,,58.2,0.22,0.26,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.8,29.65,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.6,,58.5,0.22,0.26,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.6,,1.9,29.96,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
31.1,,57.9,0.22,0.26,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.1,,1.7,29.3,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.3,,57.9,0.21,0.26,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.8,29.77,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.6,,57.3,0.19,0.26,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.6,,1.9,30.2,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,57.6,0.29,0.26,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.7,,1.9,29.21,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,57.3,0.22,0.26,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.0,29.95,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.5,,57.8,0.15,0.49,1.2,16.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.5,,2.1,32.66,3,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,58.0,0.2,0.49,1.2,16.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.1,32.13,3,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,58.1,0.16,0.49,1.2,16.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.2,32.73,3,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.6,,58.1,0.11,0.49,1.2,16.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.6,,2.2,32.98,3,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.8,,58.2,0.21,0.49,1.2,16.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.8,,2.2,32.13,3,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.2,,56.4,0.19,0.49,1.2,23.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.2,,2.0,31.4,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.4,,57.1,0.21,0.49,1.2,23.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.4,,2.0,31.55,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.2,,57.0,0.16,0.49,1.2,23.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.2,,2.0,32.0,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.3,,58.2,0.23,0.49,1.2,23.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.3,,2.0,31.3,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.3,,58.4,0.23,0.49,1.2,23.0,Male,28.0,Summer,Naturally Ventilated,Classroom,31.3,,2.0,31.32,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
31.3,,56.1,0.34,0.47,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.3,,1.9,30.04,1,0,Tropical monsoon,Am,Maceio,Brazil,1
31.6,,56.3,0.69,0.47,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.6,,2.0,28.95,1,0,Tropical monsoon,Am,Maceio,Brazil,1
31.7,,56.8,0.38,0.47,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.7,,2.0,30.22,1,0,Tropical monsoon,Am,Maceio,Brazil,1
31.8,,56.8,0.17,0.47,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.8,,2.2,32.37,1,0,Tropical monsoon,Am,Maceio,Brazil,1
31.8,,57.7,0.23,0.47,1.2,18.0,Female,28.0,Summer,Naturally Ventilated,Classroom,31.8,,2.2,31.64,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.1,,60.5,0.39,0.47,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.1,,1.1,27.54,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.2,,60.5,0.45,0.47,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.2,,1.1,27.34,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.3,,60.7,0.63,0.47,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.0,26.8,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.3,,60.8,0.46,0.47,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.1,27.47,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.6,,60.8,0.72,0.47,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.6,,1.1,26.94,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
30.0,,59.8,0.16,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,30.0,,1.6,30.77,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,59.7,0.51,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.3,27.79,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.9,0.74,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.2,27.08,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.2,0.6,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.5,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.8,0.67,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.28,0,0,Tropical monsoon,Am,Maceio,Brazil,0
30.0,,58.1,0.54,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,30.0,,1.2,27.03,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.0,0.55,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.2,26.98,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.0,0.58,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.2,26.85,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,59.7,0.46,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.44,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,60.1,0.62,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.2,26.85,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,60.0,0.4,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.4,28.27,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.0,0.58,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.79,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.3,,61.0,0.55,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.1,27.11,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,60.2,0.6,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.58,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,60.8,0.49,0.47,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.96,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,61.0,0.46,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,27.48,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
30.0,,61.1,0.51,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,30.0,,1.3,27.46,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.7,,62.1,0.53,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.1,27.04,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,61.2,0.43,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.2,27.59,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
30.0,,61.2,0.39,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,30.0,,1.3,27.97,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.3,,61.1,0.32,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.1,27.67,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,62.1,0.41,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.3,27.8,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,62.0,0.54,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.2,27.07,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,61.7,0.36,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.3,28.04,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.1,0.39,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,28.02,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.4,,60.5,0.38,0.26,1.2,21.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.4,,0.8,26.01,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.5,,61.1,0.38,0.26,1.2,21.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.5,,0.9,26.11,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.9,,60.7,0.36,0.26,1.2,21.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.1,26.74,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,60.2,0.48,0.26,1.2,21.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,0.9,25.96,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,60.8,0.42,0.26,1.2,21.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.0,26.26,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.7,,62.0,0.37,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,28.7,,0.8,26.66,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
28.9,,62.0,0.45,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,28.9,,0.9,26.47,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
28.9,,62.3,0.41,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,28.9,,0.9,26.69,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.0,,62.9,0.24,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.0,,1.1,28.14,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.2,,62.7,0.44,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.2,,1.0,26.91,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.1,,62.3,0.34,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.1,,1.0,27.43,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.3,,62.0,0.44,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.0,27.02,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.0,,61.4,0.3,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.0,,1.0,27.47,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.7,,61.4,0.42,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,28.7,,0.8,26.41,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.9,,61.9,0.29,0.4,1.2,19.0,Male,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.0,27.56,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.1,,62.0,0.55,0.47,1.2,18.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.1,,1.0,26.97,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.5,,62.3,0.37,0.47,1.2,18.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.5,,1.3,28.29,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.4,0.48,0.47,1.2,18.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.4,28.21,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.6,4.17,0.47,1.2,18.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,0.8,24.81,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,61.3,0.36,0.47,1.2,18.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.4,28.76,1,0,Tropical monsoon,Am,Maceio,Brazil,1
29.0,,62.4,0.42,0.33,1.2,20.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.0,,0.8,26.07,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,62.8,0.28,0.33,1.2,20.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.3,28.1,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.5,,62.8,0.26,0.33,1.2,20.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.5,,1.2,27.93,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,63.4,0.17,0.33,1.2,20.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.4,29.5,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,63.3,0.27,0.33,1.2,20.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.3,28.38,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.7,,60.1,0.33,0.4,1.2,22.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.2,27.93,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.2,,61.0,0.43,0.4,1.2,22.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.2,,1.0,26.89,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,60.6,0.23,0.4,1.2,22.0,Male,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.4,29.07,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
30.1,,60.5,0.34,0.4,1.2,22.0,Male,28.0,Summer,Naturally Ventilated,Classroom,30.1,,1.4,28.39,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
30.3,,60.9,0.29,0.4,1.2,22.0,Male,28.0,Summer,Naturally Ventilated,Classroom,30.3,,1.5,29.1,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.2,,60.4,0.52,0.26,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.2,,0.6,25.06,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.6,,61.3,0.57,0.26,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.6,,0.7,25.31,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.4,0.43,0.26,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.0,26.43,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.2,,61.2,0.48,0.26,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.2,,0.6,25.25,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.2,,62.3,1.21,0.26,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.2,,0.2,23.47,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
27.9,,62.0,0.21,0.26,1.2,24.0,Female,28.0,Summer,Naturally Ventilated,Classroom,27.9,,0.4,25.95,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.0,,62.8,0.22,0.26,1.2,24.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.0,,0.4,25.85,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
27.8,,62.3,0.21,0.26,1.2,24.0,Female,28.0,Summer,Naturally Ventilated,Classroom,27.8,,0.4,25.75,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
27.7,,62.2,0.21,0.26,1.2,24.0,Female,28.0,Summer,Naturally Ventilated,Classroom,27.7,,0.4,25.71,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
27.8,,62.7,0.16,0.26,1.2,24.0,Female,28.0,Summer,Naturally Ventilated,Classroom,27.8,,0.5,26.7,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.7,,67.3,0.2,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.5,29.99,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.7,,67.8,0.15,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.5,30.75,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.7,,67.9,0.13,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.6,31.19,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,67.9,0.15,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.6,31.01,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.6,,67.9,0.18,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.6,,1.4,30.13,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
28.3,,63.2,0.13,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.3,,1.0,28.94,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.7,,63.9,0.3,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.7,,0.9,27.24,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.7,,63.7,0.19,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.7,,1.0,28.5,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.5,,63.6,0.2,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.5,,1.0,28.21,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.7,,64.0,0.14,0.4,1.2,23.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.7,,1.1,29.49,2,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.8,,60.6,0.18,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.8,,1.1,28.49,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.2,,60.9,0.15,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.2,,0.9,28.45,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.4,,60.8,0.15,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.4,,1.0,28.69,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.5,,61.0,0.17,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.5,,1.0,28.37,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.5,,61.1,0.16,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.5,,1.0,28.43,0,0,Tropical monsoon,Am,Maceio,Brazil,0
28.8,,58.1,0.2,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.8,,1.0,28.12,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.9,,58.8,0.16,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.1,28.8,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.8,,58.8,0.2,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.8,,1.0,28.12,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.9,,58.9,0.14,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.2,29.21,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
28.9,,59.0,0.14,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.1,29.19,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.2,,62.1,0.18,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.2,,1.2,29.14,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.3,,62.1,0.26,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.3,,1.2,28.35,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.4,,62.8,0.14,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.4,,1.4,30.07,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.5,,62.7,0.1,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.5,,1.5,30.38,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
29.4,,62.3,0.22,0.4,1.2,20.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.4,,1.2,28.77,0,-1,Tropical monsoon,Am,Maceio,Brazil,0
28.3,,60.5,0.14,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.3,,1.0,28.6,2,0,Tropical monsoon,Am,Maceio,Brazil,1
28.7,,60.6,0.11,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.7,,1.2,29.15,2,0,Tropical monsoon,Am,Maceio,Brazil,1
28.9,,60.7,0.13,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.2,29.47,2,0,Tropical monsoon,Am,Maceio,Brazil,1
28.8,,60.7,0.13,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.8,,1.1,29.28,2,0,Tropical monsoon,Am,Maceio,Brazil,1
28.9,,60.8,0.11,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,28.9,,1.2,29.47,2,0,Tropical monsoon,Am,Maceio,Brazil,1
29.5,,61.0,0.16,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.5,,1.4,29.82,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.7,,62.3,0.11,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.7,,1.5,30.61,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,62.4,0.11,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.5,30.66,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.8,,62.4,0.2,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.4,29.65,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.9,,62.8,0.15,0.4,1.2,21.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.9,,1.5,30.56,1,-1,Tropical monsoon,Am,Maceio,Brazil,1
29.4,,61.0,0.15,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.4,,1.3,29.82,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.6,,61.1,0.17,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.6,,1.4,29.64,0,0,Tropical monsoon,Am,Maceio,Brazil,0
29.8,,60.9,0.16,0.4,1.2,22.0,Female,28.0,Summer,Naturally Ventilated,Classroom,29.8,,1.5,30.13,0,0,Tropical monsoon,Am,Maceio,Brazil,0
